record_id,account_id,log_date,logins_per_week,feature_usage_score
USA-002202,CUST-0184,2024-03-11,11.370458150247536,8.24078489438714
USA-001243,CUST-0106,2024-05-20,10.997394651960857,7.446321972504689
USA-004245,CUST-0350,2024-03-16,5.573656125993062,3.7610485630297745
USA-003836,CUST-0316,2024-01-16,6.659704658586668,4.537587961562751
USA-001488,CUST-0129,2023-09-13,2.9487182544437642,4.545804977409103
USA-000735,CUST-0059,2023-06-30,8.965194848981634,9.91597360983694
USA-003551,CUST-0293,2023-09-20,6.472055703925822,8.149069974359147
USA-000228,CUST-0019,2023-10-20,4.730249037426235,3.59949292986191
USA-000927,CUST-0078,2023-09-13,4.101834117163921,3.5740268519008844
USA-003833,CUST-0316,2023-09-30,7.823413229421355,4.534293659937593
USA-004178,CUST-0345,2024-01-30,5.063637199539856,7.399960852642618
USA-001718,CUST-0146,2024-01-30,9.217472750374036,6.481237331102985
USA-002366,CUST-0196,2023-10-21,9.025996109237582,5.23522251586521
USA-001276,CUST-0108,2023-08-20,2.118589798102383,2.5772387487475275
USA-001036,CUST-0089,2024-05-29,4.89176401623136,4.979434399577414
USA-002949,CUST-0246,2023-07-28,5.611175892625238,5.004583022774559
USA-002548,CUST-0210,2023-07-16,5.301392203264713,4.176175596125537
USA-002215,CUST-0185,2024-01-22,6.045361699319458,4.218182095617664
USA-003886,CUST-0320,2024-05-11,2.3308561879133496,2.9137082879190856
USA-002616,CUST-0216,2023-07-01,9.157563354414483,6.583195412502278
USA-003379,CUST-0278,2024-03-29,7.37006509735715,4.663737414735727
USA-000922,CUST-0078,2023-10-21,6.379484924333906,2.9580560834099563
USA-003429,CUST-0283,2024-03-17,9.288102855862618,5.275725692813932
USA-001559,CUST-0134,2024-02-03,10.447273592998542,6.37842774683169
USA-003494,CUST-0288,2024-03-04,2.836219366770821,4.77236747005821
USA-000163,CUST-0015,2023-11-04,2.198748907615993,3.325114573615832
USA-000710,CUST-0057,2024-05-08,3.358619152023416,3.138634688625623
USA-001544,CUST-0133,2023-10-06,12.605114466048674,9.036316444141802
USA-001080,CUST-0092,2024-06-23,11.562641212459306,8.506529804268482
USA-003167,CUST-0262,2024-01-08,4.13384609981712,2.7332498317764866
USA-003424,CUST-0283,2023-12-13,9.008167047387504,4.953837620103915
USA-004097,CUST-0339,2024-04-25,9.282323323323203,5.033891499887829
USA-003646,CUST-0301,2023-07-24,8.593986724743557,6.210487607741983
USA-004121,CUST-0340,2024-02-09,3.5945193479000137,4.701316485495065
USA-004290,CUST-0353,2023-11-23,7.094702684334639,3.609622304574068
USA-003569,CUST-0294,2024-02-23,6.398409896135709,3.5174066482009723
USA-004111,CUST-0340,2023-09-05,6.509751168973767,6.609538630957077
USA-002844,CUST-0236,2023-07-01,5.141076334589151,4.70451676104301
USA-001965,CUST-0165,2024-04-13,7.158346843431139,7.3796802638490995
USA-000469,CUST-0038,2023-06-25,6.6941652749937814,5.409418670655712
USA-001116,CUST-0096,2024-05-31,9.508868125396859,6.260502305247519
USA-000871,CUST-0072,2023-10-07,8.415828824061672,5.823734529735526
USA-003153,CUST-0261,2023-12-31,11.512505200863918,7.218605089342167
USA-003802,CUST-0314,2023-11-10,13.209069877659967,7.802409756099666
USA-002009,CUST-0169,2024-02-03,7.200880558881105,5.049458323540054
USA-004211,CUST-0347,2023-08-12,6.878698647584811,6.792787202292836
USA-002323,CUST-0193,2024-05-16,8.197085781689477,6.7604804439812085
USA-000539,CUST-0043,2024-03-04,6.981155981878477,4.6920767961225165
USA-001630,CUST-0140,2024-01-28,7.016876660001513,4.970047329664238
USA-004356,CUST-0360,2023-08-29,5.382717616649692,5.187240464685255
USA-001015,CUST-0087,2023-12-18,2.5497399778955696,3.650443795967818
USA-003331,CUST-0274,2024-02-20,8.380252030780243,5.274136791347507
USA-003501,CUST-0289,2023-07-26,5.129835737053368,4.685231872664351
USA-004657,CUST-0388,2023-07-26,4.834414059561507,5.077850909305932
USA-001328,CUST-0112,2023-06-17,4.943766546951779,4.269902543210148
USA-003250,CUST-0268,2023-09-18,10.34809779146151,5.850745826254398
USA-001810,CUST-0152,2024-05-19,6.25797961054611,5.072017905158723
USA-001107,CUST-0095,2023-12-27,3.76242502168442,3.8787117425671624
USA-004000,CUST-0330,2023-08-01,5.5251320532288,5.298536510453046
USA-003933,CUST-0324,2023-10-16,8.202443017273046,5.982141808155288
USA-002786,CUST-0230,2024-04-13,11.522715214578094,6.020913160330051
USA-003907,CUST-0322,2023-11-10,9.849777507162491,6.121667115969628
USA-000107,CUST-0010,2023-09-27,2.576790523958728,3.9640323113925233
USA-000939,CUST-0079,2024-06-02,2.178976675515267,3.873924906506551
USA-001519,CUST-0131,2024-01-18,4.520370922410077,2.9049347673054715
USA-004107,CUST-0339,2024-05-14,7.566532492534421,6.620096022579362
USA-000298,CUST-0024,2024-04-26,1.3664903179492143,3.3373950960459755
USA-002830,CUST-0234,2024-02-21,4.379433255447028,5.814614714357941
USA-003382,CUST-0279,2023-07-07,7.405390906470624,5.994623237943393
USA-001792,CUST-0151,2024-04-10,3.9851900264113604,5.197719111233325
USA-001237,CUST-0106,2023-08-31,10.922662389432222,6.870138179067622
USA-001710,CUST-0145,2023-09-08,2.975715950650407,4.338814641861279
USA-003358,CUST-0276,2024-01-23,6.81196366652927,5.410157067406323
USA-000635,CUST-0051,2023-09-14,0.0,1.9666914140814198
USA-001626,CUST-0140,2023-06-03,5.628992506493976,6.893091020553445
USA-001403,CUST-0119,2023-11-01,12.67255715259992,5.304045516575318
USA-003500,CUST-0288,2024-04-04,3.3758865984147963,3.2034828402125806
USA-003359,CUST-0277,2024-06-03,6.2381823608231715,5.633600438562547
USA-003938,CUST-0325,2023-06-12,4.813817009734516,3.8780206599266864
USA-000948,CUST-0080,2024-03-06,1.1455261827724526,2.923612279601404
USA-002625,CUST-0217,2023-11-26,9.864606480229684,7.577538996454508
USA-001123,CUST-0096,2023-09-13,7.1879970819333865,5.5114846660786885
USA-004435,CUST-0367,2023-12-16,6.036877059441009,5.471625793321334
USA-002436,CUST-0201,2024-04-23,12.101001786164161,2.8074472597566453
USA-004183,CUST-0345,2024-04-04,9.855209603563884,3.7245271638374575
USA-004365,CUST-0361,2023-12-19,8.111947099365095,5.8375332584879205
USA-003035,CUST-0252,2024-01-27,7.145869954777188,7.108016618339722
USA-001876,CUST-0157,2024-04-28,1.863365177554182,4.680785399772214
USA-000449,CUST-0036,2023-12-22,6.40649816373764,4.5445641698275026
USA-002632,CUST-0218,2024-03-19,3.6926071368572853,3.5080685319432936
USA-002512,CUST-0208,2023-11-03,4.969297161092465,2.4886994424249043
USA-000740,CUST-0060,2024-01-18,7.853184701585467,8.065007924829352
USA-001781,CUST-0151,2024-01-26,4.5387996008327205,3.997522586091427
USA-001737,CUST-0147,2023-09-18,8.535775216020662,6.446076532066283
USA-001264,CUST-0107,2023-11-23,9.728322334572166,6.583539533031762
USA-000556,CUST-0045,2024-01-20,2.7299695975192915,3.606171260888802
USA-002777,CUST-0229,2023-08-03,10.081639461445787,5.272548552089937
USA-002373,CUST-0196,2024-04-17,7.6446048929733585,5.329028165136656
USA-002760,CUST-0228,2023-07-12,3.774577061404359,3.754165188450144
USA-003174,CUST-0263,2023-11-15,1.3733839737135989,3.4281503937558373
USA-000662,CUST-0053,2024-04-21,7.260917074024307,4.928670808217772
USA-002703,CUST-0224,2023-09-07,6.762418527347341,4.224048958956888
USA-000583,CUST-0047,2024-03-10,7.001332410659358,5.112463696837193
USA-004578,CUST-0382,2024-04-01,11.643203373978464,7.471307338652493
USA-002505,CUST-0207,2024-04-06,-3.7719814596333645,7.572928112209759
USA-004383,CUST-0363,2023-07-29,8.69325385089995,3.2472886638602634
USA-004181,CUST-0345,2024-03-24,8.795465076159608,4.953773430162477
USA-000045,CUST-0005,2023-11-08,5.3075082023608555,4.375248128570312
USA-001066,CUST-0091,2023-09-11,7.709684051724849,4.297885952332715
USA-004490,CUST-0374,2023-12-08,6.237077724704655,5.406055139093356
USA-000575,CUST-0046,2024-05-17,5.38682890018655,2.8476155175678826
USA-001102,CUST-0094,2024-03-02,5.628592374078774,8.116162025538145
USA-003420,CUST-0282,2024-01-18,10.848971946275217,7.66417685995549
USA-003248,CUST-0268,2023-09-30,8.625208962462912,4.20257479267857
USA-003427,CUST-0283,2023-10-14,6.450484029590394,4.610000485027115
USA-003262,CUST-0269,2023-06-02,8.237019175374186,4.529735920415289
USA-002174,CUST-0181,2023-12-03,10.717593003405627,6.731128019707234
USA-004161,CUST-0343,2024-01-25,9.838469557601309,6.256561996769876
USA-002698,CUST-0223,2024-03-29,4.079275391432162,3.7999490818907162
USA-004293,CUST-0354,2024-05-12,8.763052213037668,5.758765799666434
USA-001798,CUST-0152,2023-08-08,6.201656852502207,5.855910382707645
USA-004139,CUST-0342,2024-02-03,6.006409609795053,3.6152724098299247
USA-003312,CUST-0273,2023-09-04,1.0823244646654713,4.201662357580732
USA-000660,CUST-0052,2023-08-11,8.877189628362109,5.635474264755725
USA-003799,CUST-0314,2024-02-22,11.981035610009808,9.069567312626516
USA-001097,CUST-0093,2023-06-20,-6.851917539349651,2.234764976180923
USA-000594,CUST-0047,2024-02-19,5.519539234994444,2.312380401632227
USA-001685,CUST-0144,2023-06-18,6.219217588241534,5.732940317690798
USA-003279,CUST-0270,2024-02-16,5.3646424368087064,2.9444740080579814
USA-001981,CUST-0167,2023-06-13,9.746048309253354,7.149005636757882
USA-000582,CUST-0047,2023-09-16,6.637128915516144,3.400608456016868
USA-004279,CUST-0352,2024-04-01,5.122706006781115,5.592631890161279
USA-001464,CUST-0125,2024-03-02,4.563876489174666,5.401857631866734
USA-001083,CUST-0093,2024-01-10,3.7499312917432914,4.588784063881297
USA-002132,CUST-0178,2023-11-10,10.274279614742813,7.502858947525628
USA-001079,CUST-0092,2024-01-14,15.403715981664213,6.700056200586969
USA-002729,CUST-0226,2024-03-12,7.090762723290749,7.270826069238304
USA-003975,CUST-0327,2024-03-20,1.311951106771522,2.856556773069078
USA-003323,CUST-0274,2023-06-04,9.118347042951006,5.880316536759147
USA-000677,CUST-0055,2024-05-23,7.670293581163767,5.879527768978773
USA-000119,CUST-0011,2023-10-21,6.218817476431977,5.915795143666167
USA-003625,CUST-0299,2024-01-24,3.388789419467534,3.5088496134986613
USA-000901,CUST-0076,2023-10-15,4.103957833214799,4.431687611531586
USA-004228,CUST-0348,2023-08-27,2.075020895049957,4.4661931458497595
USA-000473,CUST-0038,2023-11-16,4.999392379637333,6.055694882205403
USA-004688,CUST-0390,2023-07-19,8.696821716069586,5.872590052995831
USA-001625,CUST-0140,2024-03-08,6.844345510849866,4.599542388080171
USA-004328,CUST-0357,2023-12-20,9.79452801372281,7.358870177329907
USA-004429,CUST-0366,2023-10-13,4.846298828984475,5.196114325911618
USA-001682,CUST-0144,2024-02-23,6.047464518109231,5.51689251687993
USA-004714,CUST-0392,2023-11-11,4.962196302688148,3.769534321533131
USA-000776,CUST-0063,2023-10-14,6.002322472843233,6.079767848307723
USA-000010,CUST-0001,2023-10-13,6.124637328027286,5.430387712633336
USA-002017,CUST-0170,2024-04-05,10.73934574164834,6.464305988513418
USA-004400,CUST-0364,2023-11-29,12.113086851998265,6.2748134195272165
USA-000325,CUST-0027,2023-06-09,6.882130401879524,6.246569315596007
USA-004632,CUST-0386,2023-11-10,5.312520368429535,6.202170805012043
USA-003662,CUST-0302,2024-04-01,2.7555949061243625,3.8221623270483955
USA-003695,CUST-0305,2023-12-16,3.2666744153283727,0.4224233127851482
USA-004448,CUST-0368,2024-01-16,5.845720798676072,5.915062572093155
USA-001841,CUST-0154,2023-07-07,9.25114946485267,6.9623400074246256
USA-002291,CUST-0190,2024-03-21,5.4531968422552275,6.481140687868695
USA-004630,CUST-0386,2024-05-11,9.337545446736845,7.386031469588865
USA-004229,CUST-0349,2024-03-07,5.328337412084314,5.032962429256801
USA-003139,CUST-0260,2024-06-27,7.609195939263175,4.949538665864228
USA-002459,CUST-0203,2023-11-14,1.0457820815550818,2.3100912417963455
USA-000159,CUST-0014,2023-09-21,5.649092564758092,3.84765381465006
USA-001300,CUST-0110,2024-01-01,9.880944665827164,5.18524749158766
USA-003468,CUST-0286,2024-01-16,6.879155267666635,2.6243185427994367
USA-000936,CUST-0079,2024-05-02,6.663361351296395,4.770676095963469
USA-000446,CUST-0036,2023-12-24,4.903098644927276,4.205103225904024
USA-004216,CUST-0347,2024-01-02,6.793349728969929,5.4876504620515885
USA-000510,CUST-0041,2024-03-08,6.410077478383054,4.665952777612118
USA-004681,CUST-0390,2023-12-20,10.452688797269694,6.849539237630932
USA-002363,CUST-0196,2024-05-25,7.606239605325928,6.711872463405417
USA-004646,CUST-0387,2023-11-12,8.129995358632002,3.275567154712179
USA-003384,CUST-0279,2024-01-09,8.811321218879897,6.347258885705843
USA-001230,CUST-0105,2023-12-04,10.514509192828895,5.822511375168064
USA-002511,CUST-0208,2023-11-09,3.38508355541547,5.182178590390102
USA-000086,CUST-0008,2024-05-29,6.725005697329051,6.362533816250045
USA-000129,CUST-0012,2023-07-19,3.0994125971662854,2.705451775357049
USA-002048,CUST-0172,2023-12-11,8.981399081785295,7.415576683511405
USA-002457,CUST-0202,2023-06-24,6.493150144242025,7.235341936583961
USA-000193,CUST-0017,2024-05-30,10.211919694031645,7.304505433579654
USA-004079,CUST-0337,2023-11-08,7.508695044473807,6.224739950017361
USA-003022,CUST-0251,2024-05-09,7.565091881628165,4.600411480567695
USA-002748,CUST-0227,2023-07-05,5.68873056117566,2.718660279125029
USA-004672,CUST-0389,2023-09-09,8.94643238835589,3.8879134761372898
USA-000432,CUST-0035,2024-01-08,8.011119966531158,8.933778840904141
USA-003857,CUST-0318,2023-07-03,4.628628542394689,3.0687665223372775
USA-002919,CUST-0242,2023-10-09,0.9979654293608377,3.7440962403285702
USA-002851,CUST-0237,2023-12-25,10.647943616212128,5.601597618712147
USA-002094,CUST-0174,2024-03-18,2.994033546029307,2.1824433025542906
USA-002281,CUST-0190,2023-09-03,9.884341624138743,5.158953900583639
USA-001637,CUST-0141,2024-01-20,5.118802450677803,3.9538034005540252
USA-000319,CUST-0026,2024-01-04,5.307796080521477,4.377666582151255
USA-001989,CUST-0167,2023-07-27,9.67705666176016,7.0129081493650665
USA-001789,CUST-0151,2023-07-15,3.762566798487946,3.055173320527739
USA-000944,CUST-0080,2024-04-03,0.8320206522377953,2.7977935631296713
USA-001721,CUST-0146,2023-11-24,8.499064604920548,5.188369547684953
USA-003116,CUST-0258,2024-02-20,8.354415080785365,5.105427061591244
USA-004600,CUST-0384,2024-05-17,4.067230497630471,2.6990303049325672
USA-004660,CUST-0388,2023-06-02,5.082679860470163,6.419804034407235
USA-001963,CUST-0165,2023-09-06,7.3873693075388545,7.256257169303475
USA-001195,CUST-0103,2023-07-29,8.512590165739079,7.801233104305471
USA-000895,CUST-0075,2023-06-05,11.884025752666302,7.098979526255272
USA-002750,CUST-0227,2023-09-23,6.164567705716607,2.9085615236875686
USA-003415,CUST-0281,2024-04-18,6.201924353600777,5.86747473104052
USA-002794,CUST-0231,2024-03-08,8.925020587444905,7.056657029439635
USA-000346,CUST-0029,2024-04-24,5.784409263202876,3.646250859064158
USA-001530,CUST-0132,2024-06-17,0.40551100648528493,3.5926189798786137
USA-001480,CUST-0128,2024-01-06,6.52085566394836,4.613662612793081
USA-002303,CUST-0192,2024-03-03,7.397817073121175,6.302232616902035
USA-004309,CUST-0355,2023-09-14,4.546638590000726,4.129094344422604
USA-002050,CUST-0172,2024-01-27,7.256709839482303,5.151903506782765
USA-003548,CUST-0293,2024-04-11,6.2459931695051525,3.735867266920031
USA-001900,CUST-0159,2024-04-09,4.2131796725482005,5.236778911629155
USA-001164,CUST-0099,2023-06-28,4.873404573100375,2.983487003060676
USA-001894,CUST-0159,2023-10-16,6.91769251430179,5.1204508458148945
USA-001319,CUST-0112,2024-01-19,4.817204091562181,3.5118295557232004
USA-002509,CUST-0208,2023-12-19,9.627803557075962,5.215588389734165
USA-002588,CUST-0214,2024-04-04,4.0371537240358215,3.716257140352651
USA-004110,CUST-0340,2023-09-15,8.25870686483439,5.814332423793797
USA-000429,CUST-0035,2023-12-02,10.138351865886843,6.94435198684852
USA-001077,CUST-0092,2024-02-08,11.766080288412901,8.672239351574868
USA-000209,CUST-0018,2023-11-12,8.964324184942882,5.112549016794334
USA-004174,CUST-0344,2023-12-18,4.6477018805955375,3.26724660058622
USA-003032,CUST-0252,2023-09-12,11.835164783585036,7.388438661969651
USA-000379,CUST-0030,2024-05-19,7.1496565264941205,6.430777150131017
USA-004501,CUST-0374,2024-06-09,2.0324165561298835,4.441495054828785
USA-004610,CUST-0385,2023-08-05,8.740622684578874,4.456404842614438
USA-003428,CUST-0283,2024-05-16,6.860421712931149,5.934441766097769
USA-003585,CUST-0296,2023-08-03,8.56176013901003,3.314310773796371
USA-002413,CUST-0200,2023-06-20,5.388316256598038,3.56978623295406
USA-001577,CUST-0136,2023-10-21,3.0287741421108487,3.8123147080262045
USA-002758,CUST-0228,2023-11-14,3.3198032184996116,4.653995050741991
USA-001298,CUST-0110,2023-09-08,11.400573152560685,6.082697705679055
USA-004709,CUST-0392,2023-07-08,5.379156597818799,4.623247383331311
USA-001749,CUST-0148,2023-08-20,6.307322864539589,3.779037810560406
USA-002654,CUST-0220,2023-06-07,5.642688207086005,5.1260573357900805
USA-003330,CUST-0274,2023-07-19,9.665302795495649,4.945918517586413
USA-002330,CUST-0194,2023-09-19,1.5817149380680293,5.94951106525984
USA-004114,CUST-0340,2023-07-26,4.5984713212085495,3.6794876161084673
USA-004440,CUST-0368,2024-02-24,7.778621382247143,5.037473912876723
USA-002395,CUST-0198,2024-04-13,6.698194106261055,5.3907187561588215
USA-004564,CUST-0381,2023-10-06,11.059297544968498,6.921076293351405
USA-000464,CUST-0037,2024-02-16,2.034824738119302,1.2256200073158088
USA-000239,CUST-0020,2024-05-29,3.1943750396986483,4.658635885098395
USA-001472,CUST-0126,2024-06-17,0.0,3.199342092167681
USA-000433,CUST-0036,2024-04-06,5.431466457597097,5.132389500056111
USA-002356,CUST-0195,2023-11-15,6.913234038378525,4.7850570367559895
USA-000331,CUST-0027,2024-05-11,5.021113824203926,6.174299056695275
USA-000596,CUST-0047,2023-07-12,3.6045000631439286,4.143285438510158
USA-002223,CUST-0185,2023-12-26,6.398502650738006,5.185645732753718
USA-003163,CUST-0262,2023-10-13,1.2617937748044465,2.6929569688588817
USA-001769,CUST-0150,2023-10-25,1.5690246428302972,2.2063946165210906
USA-004238,CUST-0349,2023-08-23,6.451971649964388,4.279142141679141
USA-000623,CUST-0050,2023-08-19,5.718264248082454,6.686025832711588
USA-002658,CUST-0221,2024-05-24,8.352996188982125,5.835212050997388
USA-001408,CUST-0119,2024-03-09,8.137973733054645,4.374144990771186
USA-000553,CUST-0045,2023-06-27,6.424726505793455,4.727219546748233
USA-003634,CUST-0300,2023-07-20,5.9620048316127985,5.521982130226284
USA-001924,CUST-0161,2024-04-13,9.475270042668525,7.15367854233725
USA-003422,CUST-0283,2023-11-22,10.490911988764745,7.14670976977876
USA-003430,CUST-0283,2024-03-29,7.563208849420011,6.659628795874515
USA-002534,CUST-0209,2023-08-18,4.963834998326462,2.067137845118708
USA-000928,CUST-0078,2023-09-27,4.554016663251345,3.0709531338478815
USA-003752,CUST-0310,2024-04-02,6.871160610907179,7.048472212210729
USA-000642,CUST-0051,2024-03-03,0.0,2.6310009151687774
USA-001125,CUST-0096,2023-06-27,8.500948823576483,6.387240636324259
USA-003697,CUST-0305,2023-10-26,0.973322433173784,3.874726293519149
USA-001956,CUST-0164,2023-08-19,6.506243515798395,4.3920899475546715
USA-002444,CUST-0202,2023-07-20,9.707408770037121,5.008794182790705
USA-003447,CUST-0284,2024-01-17,3.118607680639093,1.8380940592524457
USA-004159,CUST-0343,2023-08-11,8.923842407386234,6.393259345937757
USA-002646,CUST-0219,2024-01-24,7.1889809558349596,5.617167647260704
USA-000273,CUST-0022,2023-10-13,5.5555071195198735,4.6744791896935
USA-003925,CUST-0323,2024-03-07,0.0,2.3756676338305356
USA-000723,CUST-0058,2024-03-10,5.243852172958002,4.518942834833938
USA-001836,CUST-0154,2023-08-14,6.780950700401183,5.258224899696467
USA-002537,CUST-0210,2023-08-02,2.4891488316825963,3.6787949771320867
USA-000070,CUST-0006,2024-06-11,5.653064596882088,4.843942509034071
USA-004236,CUST-0349,2024-06-29,2.9990762408173484,5.027088026133041
USA-003074,CUST-0255,2023-08-10,1.9380054791261099,5.134581278615616
USA-004343,CUST-0359,2023-06-28,5.6506935372610645,5.671867327428789
USA-004142,CUST-0342,2023-09-06,9.486930914266287,4.157988563270785
USA-004510,CUST-0375,2024-01-08,8.433365580642285,5.735922629069251
USA-004542,CUST-0379,2023-08-07,0.0,2.6363990022912818
USA-001119,CUST-0096,2024-01-09,7.441514409779895,6.440918784448055
USA-002211,CUST-0184,2024-04-23,9.911724351189282,6.818875989800557
USA-002046,CUST-0171,2024-06-28,7.340809079683505,5.652937436058449
USA-002595,CUST-0215,2024-06-02,5.331830331796014,5.723921588316846
USA-001526,CUST-0132,2024-03-14,0.0,4.022687519360019
USA-003070,CUST-0254,2023-09-02,3.3821094722888927,3.979831421999089
USA-002106,CUST-0176,2024-02-19,8.426762970481875,6.332781896324325
USA-003053,CUST-0253,2024-05-04,7.337765297435352,4.287163767415737
USA-004059,CUST-0335,2024-01-20,5.7658969116410965,5.7695465239498125
USA-001538,CUST-0133,2023-10-22,12.585393029920585,8.287929122028643
USA-003462,CUST-0286,2023-11-22,4.916494030097804,4.427091010853714
USA-003566,CUST-0294,2023-07-11,6.459931707746163,4.577364145673467
USA-003809,CUST-0314,2023-12-25,14.970391149719154,9.646487784116166
USA-001533,CUST-0132,2024-01-09,1.0390791409683455,3.4304685928434395
USA-000396,CUST-0032,2023-11-11,5.348180708760984,3.3316342399807737
USA-002812,CUST-0233,2024-05-21,7.57931030027469,6.644426893075185
USA-004359,CUST-0360,2024-04-07,7.388980078639893,5.80430300084726
USA-004491,CUST-0374,2024-01-27,6.970339116483759,4.372944373625522
USA-002177,CUST-0182,2023-07-23,3.8648280725285,3.699268842935876
USA-002807,CUST-0232,2023-10-03,6.950052921475512,5.813753423760464
USA-001518,CUST-0131,2024-06-26,4.500427091150261,0.9371482153883948
USA-003236,CUST-0267,2023-07-23,0.1825150411741483,2.2822617074845204
USA-003369,CUST-0278,2023-12-14,7.632253519272883,5.865723672909946
USA-004530,CUST-0378,2023-11-16,1.3654200684884046,4.294066335901396
USA-001113,CUST-0095,2024-06-19,5.8258026525941995,3.3429245881177936
USA-004380,CUST-0362,2023-11-13,4.446756046382233,5.082430355201965
USA-003089,CUST-0256,2024-03-29,3.0911394536698698,2.9375169792679365
USA-004492,CUST-0374,2024-04-01,3.2049125161732213,3.4599919761312035
USA-002889,CUST-0240,2023-10-09,5.580031470566466,4.084111799958053
USA-000112,CUST-0011,2023-08-02,6.078745767399814,5.2138536282623615
USA-001059,CUST-0091,2023-12-28,4.141980871183959,6.595649639003774
USA-004426,CUST-0366,2024-03-22,6.100733456245832,3.8089927087406434
USA-003342,CUST-0276,2024-04-14,6.822378940488879,4.305611454605743
USA-004677,CUST-0389,2023-07-11,7.525792849101841,6.394874317044359
USA-000333,CUST-0027,2023-10-10,7.610018995893436,7.150235707039918
USA-002110,CUST-0177,2023-10-03,6.900504674664036,4.6205949008248925
USA-004046,CUST-0334,2024-03-10,8.907062618240303,6.340679064764041
USA-002998,CUST-0249,2024-04-10,4.052890095219288,3.7606746134190994
USA-000828,CUST-0068,2023-06-15,3.1372459783339592,5.500418391445392
USA-002900,CUST-0241,2024-01-27,7.496793740182289,8.118024319752857
USA-003409,CUST-0281,2024-02-18,4.293559784408709,5.744387493916446
USA-000103,CUST-0010,2024-06-26,2.1854040736505937,2.3018861292799855
USA-003916,CUST-0322,2023-06-21,8.995385163435028,6.410597176654038
USA-001886,CUST-0158,2024-04-14,4.114650925180754,4.074374822006655
USA-000909,CUST-0077,2023-12-07,9.863589948852855,4.470781777552597
USA-000971,CUST-0082,2024-01-23,5.506575438208882,6.086242823324374
USA-003525,CUST-0291,2023-11-29,6.09980367288556,6.51518635164639
USA-001666,CUST-0143,2024-06-24,8.145058762399232,7.4341940021856265
USA-002547,CUST-0210,2023-06-26,2.9566516530729428,4.016989299353891
USA-002056,CUST-0172,2023-11-14,7.543052204642524,5.556928249041362
USA-004248,CUST-0350,2023-11-05,5.88646957622975,3.8208449674598426
USA-001824,CUST-0153,2023-09-21,8.200694453443392,6.554421074554851
USA-000262,CUST-0021,2024-06-10,4.978352991002325,4.371307267371311
USA-003003,CUST-0250,2023-11-01,5.01226745864601,4.765920471981789
USA-002846,CUST-0236,2023-06-12,4.859908560955204,3.771402117430076
USA-003599,CUST-0298,2023-07-29,0.6431303609763563,2.05083742824078
USA-002250,CUST-0187,2024-06-24,13.491852373214906,6.848465800031501
USA-001517,CUST-0131,2023-12-18,4.2751678484295,2.3181771595672354
USA-002103,CUST-0176,2024-03-14,8.483610106052605,6.1728574447886615
USA-002501,CUST-0207,2023-11-27,9.537084830784273,5.991577779962605
USA-002496,CUST-0207,2024-02-08,5.550517727383517,5.9735036502657906
USA-003071,CUST-0254,2024-05-16,0.055085812296598924,3.0917639004534543
USA-000702,CUST-0057,2024-06-17,4.174191021042825,6.007109903613085
USA-000613,CUST-0049,2023-06-07,0.6645058566200741,5.135278139061395
USA-000701,CUST-0057,2023-08-02,8.287069809678684,4.789395021900451
USA-003911,CUST-0322,2024-03-28,7.671184501152602,6.143938404584945
USA-003926,CUST-0323,2024-04-24,0.0,4.250970868188469
USA-004406,CUST-0364,2024-04-18,7.2674850048217134,6.178219375246762
USA-000779,CUST-0063,2024-05-04,8.264945601697773,5.85433711530092
USA-003041,CUST-0252,2024-01-21,9.73737348650588,4.480388484995422
USA-002747,CUST-0227,2023-09-05,2.347170965563791,2.1457015948108644
USA-003521,CUST-0291,2023-11-17,-8.640977740482388,3.4466775298430226
USA-000457,CUST-0037,2023-08-11,1.0387232543647202,1.3697217248513334
USA-004577,CUST-0382,2023-12-18,12.896229777387415,6.207715297998777
USA-001994,CUST-0168,2023-06-20,7.1388150448400935,4.997993908307538
USA-000310,CUST-0025,2023-10-06,4.514141481473899,4.493914571817488
USA-003518,CUST-0290,2023-10-30,6.93617251835647,4.756252602413387
USA-002439,CUST-0201,2023-07-30,0.7283017474620475,3.659905710109826
USA-002460,CUST-0203,2023-07-17,2.36904454716275,2.066246986905933
USA-002104,CUST-0176,2023-07-28,3.9985653749293766,5.794437357005237
USA-000676,CUST-0055,2023-08-02,6.6640611446624405,5.432210674279663
USA-002689,CUST-0223,2023-06-07,2.0875587265977957,3.1687315707871937
USA-004395,CUST-0363,2023-11-14,7.744880668090662,4.068121862858725
USA-000534,CUST-0043,2023-12-14,7.349706282326761,5.561031237707467
USA-002352,CUST-0195,2023-12-09,3.233498146913221,4.757777834984432
USA-001655,CUST-0142,2023-09-22,6.530459638103103,5.6367829412600114
USA-002424,CUST-0201,2024-04-19,2.238350594180575,2.3495272092589907
USA-003780,CUST-0312,2024-03-19,11.149896600306775,6.646896903204192
USA-003852,CUST-0318,2023-06-04,3.1380380263319485,4.739536864972236
USA-001957,CUST-0164,2023-08-17,6.012002639794631,4.697468535409842
USA-000558,CUST-0045,2023-09-10,4.982584804282579,3.83496863602362
USA-000713,CUST-0058,2024-01-24,6.610279853170255,4.93212677224608
USA-004493,CUST-0374,2023-11-05,3.743414937108796,2.385199738331745
USA-002719,CUST-0225,2024-04-20,5.704717627035432,4.203285444733929
USA-003909,CUST-0322,2024-01-29,8.945354750624627,7.185549265398944
USA-004031,CUST-0332,2024-04-29,1.8306025386632334,2.0827191588347276
